game_id,season,seat_section,pricing_window,section_capacity,inventory_remaining,inventory_remaining_pct,current_sell_through_rate,base_ticket_price,current_ticket_price,tickets_sold_pct,sold_tickets,final_sell_through_rate,realized_revenue,revenue,promotion_flag
S2021_G041,2021,Standing Room,14_days_out,1400,916,0.6543,0.3461,35.19,35.17,0.346,484,0.657,32365.35,17041.25,0
S2021_G041,2021,Standing Room,7_days_out,1400,904,0.6457,0.3544,35.19,35.59,0.354,496,0.657,32751.44,17661.18,0
S2021_G041,2021,Standing Room,2_days_out,1400,567,0.405,0.5951,35.19,34.99,0.595,833,0.657,32194.53,29152.59,0
S2021_G041,2021,Standing Room,day_of_game,1400,523,0.3736,0.6261,35.19,34.63,0.626,877,0.657,31863.3,30355.11,0
S2021_G042,2021,Upper Baseline,30_days_out,4200,3591,0.855,0.1451,58.37,62.15,0.145,609,0.712,185751.75,37873.29,0
S2021_G042,2021,Upper Baseline,14_days_out,4200,3030,0.7214,0.2786,58.37,63.34,0.279,1170,0.712,189328.21,74120.8,0
S2021_G042,2021,Upper Baseline,7_days_out,4200,2308,0.5495,0.4505,58.37,64.12,0.451,1892,0.712,191656.28,121331.5,0
S2021_G042,2021,Upper Baseline,2_days_out,4200,1885,0.4488,0.5512,58.37,65.09,0.551,2315,0.712,194556.65,150686.33,0
S2021_G042,2021,Upper Baseline,day_of_game,4200,1698,0.4043,0.5957,58.37,64.53,0.596,2502,0.712,192870.09,161448.81,0
S2021_G042,2021,Upper Sideline,30_days_out,3600,2864,0.7956,0.2045,80.31,85.31,0.205,736,0.831,255093.17,62815.53,0
S2021_G042,2021,Upper Sideline,14_days_out,3600,1983,0.5508,0.4492,80.31,87.08,0.449,1617,0.831,260370.65,140807.14,0
S2021_G042,2021,Upper Sideline,7_days_out,3600,1770,0.4917,0.5083,80.31,84.35,0.508,1830,0.831,252233.67,154368.36,0
S2021_G042,2021,Upper Sideline,2_days_out,3600,1240,0.3444,0.6554,80.31,87.69,0.655,2360,0.831,262194.01,206901.54,0
S2021_G042,2021,Upper Sideline,day_of_game,3600,908,0.2522,0.7477,80.31,85.79,0.748,2692,0.831,256512.76,230901.7,0
S2021_G042,2021,Upper Center,30_days_out,2600,1967,0.7565,0.2435,96.25,108.82,0.243,633,0.915,259015.11,68887.47,0
S2021_G042,2021,Upper Center,14_days_out,2600,1704,0.6554,0.3445,96.25,109.5,0.344,896,0.915,260616.73,98075.33,0
S2021_G042,2021,Upper Center,7_days_out,2600,1210,0.4654,0.5344,96.25,112.38,0.534,1390,0.915,267488.45,156163.25,0
S2021_G042,2021,Upper Center,2_days_out,2600,776,0.2985,0.7014,96.25,110.31,0.701,1824,0.915,262562.81,201176.25,0
S2021_G042,2021,Upper Center,day_of_game,2600,291,0.1119,0.8881,96.25,111.56,0.888,2309,0.915,265529.09,257598.32,0
S2021_G042,2021,Lower Corner,30_days_out,2100,1816,0.8648,0.1353,139.02,165.67,0.135,284,0.815,283530.57,47075.96,0
S2021_G042,2021,Lower Corner,14_days_out,2100,1122,0.5343,0.4656,139.02,158.53,0.466,978,0.815,271318.58,155013.79,0
S2021_G042,2021,Lower Corner,7_days_out,2100,1088,0.5181,0.482,139.02,164.2,0.482,1012,0.815,281022.32,166199.78,0
S2021_G042,2021,Lower Corner,2_days_out,2100,684,0.3257,0.6743,139.02,168.7,0.674,1416,0.815,288713.38,238862.24,0
S2021_G042,2021,Lower Corner,day_of_game,2100,443,0.211,0.789,139.02,163.73,0.789,1657,0.815,280210.56,271274.53,0
S2021_G042,2021,Lower Sideline,30_days_out,1900,1528,0.8042,0.1956,190.82,208.86,0.196,372,0.673,267113.66,77638.05,0
S2021_G042,2021,Lower Sideline,14_days_out,1900,1384,0.7284,0.2718,190.82,211.62,0.272,516,0.673,270637.09,109288.33,0
S2021_G042,2021,Lower Sideline,7_days_out,1900,1059,0.5574,0.4428,190.82,204.19,0.443,841,0.673,261145.58,171782.27,0
S2021_G042,2021,Lower Sideline,2_days_out,1900,951,0.5005,0.4995,190.82,201.64,0.5,949,0.673,257873.2,191378.77,0
S2021_G042,2021,Lower Sideline,day_of_game,1900,721,0.3795,0.6207,190.82,203.71,0.621,1179,0.673,260528.24,240240.24,0
S2021_G042,2021,Lower Center,30_days_out,1200,973,0.8108,0.1895,240.71,274.06,0.19,227,0.904,297329.95,62332.71,0
S2021_G042,2021,Lower Center,14_days_out,1200,640,0.5333,0.4663,240.71,275.77,0.466,560,0.904,299185.49,154312.64,0
S2021_G042,2021,Lower Center,7_days_out,1200,461,0.3842,0.6157,240.71,255.57,0.616,739,0.904,277272.5,188813.15,0
S2021_G042,2021,Lower Center,2_days_out,1200,318,0.265,0.7347,240.71,261.09,0.735,882,0.904,283263.81,230181.0,0
S2021_G042,2021,Lower Center,day_of_game,1200,178,0.1483,0.8521,240.71,264.26,0.852,1022,0.904,286699.09,270204.77,0
S2021_G042,2021,Club Level,30_days_out,950,681,0.7168,0.2831,345.33,397.11,0.283,269,0.8,301771.44,106810.69,0
S2021_G042,2021,Club Level,14_days_out,950,601,0.6326,0.3671,345.33,364.37,0.367,349,0.8,276885.78,127077.86,0
S2021_G042,2021,Club Level,7_days_out,950,472,0.4968,0.5027,345.33,381.03,0.503,478,0.8,289549.21,181949.0,0
S2021_G042,2021,Club Level,2_days_out,950,379,0.3989,0.6015,345.33,369.79,0.601,571,0.8,281008.76,211291.79,0
S2021_G042,2021,Club Level,day_of_game,950,211,0.2221,0.7784,345.33,385.07,0.778,739,0.8,292621.8,284760.15,0
S2021_G042,2021,Suite,30_days_out,350,285,0.8143,0.1868,559.98,614.75,0.187,65,0.685,147353.58,40200.91,0
S2021_G042,2021,Suite,14_days_out,350,241,0.6886,0.31,559.98,620.14,0.31,109,0.685,148646.86,67295.86,0
S2021_G042,2021,Suite,7_days_out,350,200,0.5714,0.4273,559.98,637.16,0.427,150,0.685,152725.67,95300.92,0
S2021_G042,2021,Suite,2_days_out,350,153,0.4371,0.5643,559.98,630.51,0.564,197,0.685,151131.93,124521.73,0
S2021_G042,2021,Suite,day_of_game,350,104,0.2971,0.7027,559.98,639.16,0.703,246,0.685,153203.56,157206.45,0
S2021_G042,2021,Courtside/Premium,30_days_out,180,155,0.8611,0.1412,826.94,845.87,0.141,25,0.654,99592.71,21503.78,0
S2021_G042,2021,Courtside/Premium,14_days_out,180,126,0.7,0.2993,826.94,903.94,0.299,54,0.654,106429.99,48702.28,0
S2021_G042,2021,Courtside/Premium,7_days_out,180,108,0.6,0.3986,826.94,901.94,0.399,72,0.654,106193.87,64706.08,0
S2021_G042,2021,Courtside/Premium,2_days_out,180,76,0.4222,0.5771,826.94,893.6,0.577,104,0.654,105212.32,92826.8,0
S2021_G042,2021,Courtside/Premium,day_of_game,180,70,0.3889,0.6128,826.94,829.18,0.613,110,0.654,97627.18,91464.51,0
S2021_G042,2021,Standing Room,30_days_out,1400,1182,0.8443,0.1559,51.69,58.37,0.156,218,0.866,70737.78,12737.65,0
S2021_G042,2021,Standing Room,14_days_out,1400,765,0.5464,0.4533,51.69,57.08,0.453,635,0.866,69174.82,36222.49,0
S2021_G042,2021,Standing Room,7_days_out,1400,623,0.445,0.5551,51.69,57.05,0.555,777,0.866,69147.9,44336.02,0
S2021_G042,2021,Standing Room,2_days_out,1400,417,0.2979,0.7019,51.69,59.1,0.702,983,0.866,71621.76,58068.26,0
S2021_G042,2021,Standing Room,day_of_game,1400,269,0.1921,0.808,51.69,57.23,0.808,1131,0.866,69365.61,64740.78,0
S2021_G043,2021,Upper Baseline,30_days_out,4200,3509,0.8355,0.1646,58.29,64.74,0.165,691,0.85,231028.74,44765.48,0
S2021_G043,2021,Upper Baseline,14_days_out,4200,2454,0.5843,0.4156,58.29,61.52,0.416,1746,0.85,219514.77,107383.29,0
S2021_G043,2021,Upper Baseline,7_days_out,4200,2153,0.5126,0.4873,58.29,59.73,0.487,2047,0.85,213121.08,122236.24,0
S2021_G043,2021,Upper Baseline,2_days_out,4200,1273,0.3031,0.6969,58.29,63.67,0.697,2927,0.85,227176.71,186351.97,0
S2021_G043,2021,Upper Baseline,day_of_game,4200,1097,0.2612,0.7387,58.29,65.81,0.739,3103,0.85,234836.35,204188.47,0
S2021_G043,2021,Upper Sideline,30_days_out,3600,2747,0.7631,0.2368,76.59,87.6,0.237,853,0.868,273576.87,74682.65,0
S2021_G043,2021,Upper Sideline,14_days_out,3600,2038,0.5661,0.4338,76.59,86.12,0.434,1562,0.868,268974.58,134504.04,0
S2021_G043,2021,Upper Sideline,7_days_out,3600,1766,0.4906,0.5095,76.59,85.31,0.51,1834,0.868,266422.39,156469.94,0
S2021_G043,2021,Upper Sideline,2_days_out,3600,1094,0.3039,0.6962,76.59,86.0,0.696,2506,0.868,268582.92,215532.75,0
S2021_G043,2021,Upper Sideline,day_of_game,3600,750,0.2083,0.7915,76.59,83.02,0.792,2850,0.868,259289.46,236570.81,0
S2021_G043,2021,Upper Center,30_days_out,2600,2191,0.8427,0.1574,93.36,111.41,0.157,409,0.755,218584.46,45607.38,0
S2021_G043,2021,Upper Center,14_days_out,2600,1655,0.6365,0.3635,93.36,106.15,0.364,945,0.755,208254.23,100330.72,0
S2021_G043,2021,Upper Center,7_days_out,2600,1443,0.555,0.4451,93.36,105.48,0.445,1157,0.755,206951.3,122083.63,0
S2021_G043,2021,Upper Center,2_days_out,2600,1111,0.4273,0.5729,93.36,110.17,0.573,1489,0.755,216138.45,164089.32,0
S2021_G043,2021,Upper Center,day_of_game,2600,674,0.2592,0.7406,93.36,103.46,0.741,1926,0.755,202980.02,199231.15,0
S2021_G043,2021,Lower Corner,30_days_out,2100,1766,0.841,0.1591,136.87,148.43,0.159,334,0.798,248788.15,49580.1,0
S2021_G043,2021,Lower Corner,14_days_out,2100,1304,0.621,0.3789,136.87,150.87,0.379,796,0.798,252872.84,120038.85,0
S2021_G043,2021,Lower Corner,7_days_out,2100,1018,0.4848,0.5153,136.87,154.61,0.515,1082,0.798,259151.42,167304.39,0
S2021_G043,2021,Lower Corner,2_days_out,2100,708,0.3371,0.6626,136.87,152.14,0.663,1392,0.798,255005.16,211707.69,0
S2021_G043,2021,Lower Corner,day_of_game,2100,538,0.2562,0.7438,136.87,151.58,0.744,1562,0.798,254066.32,236761.8,0
S2021_G043,2021,Lower Sideline,30_days_out,1900,1403,0.7384,0.2615,181.59,196.34,0.261,497,0.859,320267.56,97540.8,0
S2021_G043,2021,Lower Sideline,14_days_out,1900,1107,0.5826,0.4176,181.59,202.51,0.418,793,0.859,330342.65,160681.77,0
S2021_G043,2021,Lower Sideline,7_days_out,1900,850,0.4474,0.5528,181.59,201.71,0.553,1050,0.859,329027.73,211854.79,0
S2021_G043,2021,Lower Sideline,2_days_out,1900,628,0.3305,0.6696,181.59,202.83,0.67,1272,0.859,330852.11,258036.04,0
S2021_G043,2021,Lower Sideline,day_of_game,1900,387,0.2037,0.7962,181.59,199.68,0.796,1513,0.859,325722.86,302061.68,0
S2021_G043,2021,Lower Center,30_days_out,1200,895,0.7458,0.2541,247.94,258.88,0.254,305,0.819,254349.38,78952.55,0
S2021_G043,2021,Lower Center,14_days_out,1200,795,0.6625,0.3377,247.94,259.93,0.338,405,0.819,255377.59,105330.54,0
S2021_G043,2021,Lower Center,7_days_out,1200,670,0.5583,0.442,247.94,247.16,0.442,530,0.819,242834.97,131081.11,0
S2021_G043,2021,Lower Center,2_days_out,1200,461,0.3842,0.6162,247.94,264.72,0.616,739,0.819,260082.92,195734.28,0
S2021_G043,2021,Lower Center,day_of_game,1200,290,0.2417,0.7583,247.94,250.39,0.758,910,0.819,246008.45,227857.76,0
S2021_G043,2021,Club Level,30_days_out,950,823,0.8663,0.1333,332.88,367.23,0.133,127,0.521,181873.63,46501.4,0
S2021_G043,2021,Club Level,14_days_out,950,708,0.7453,0.2546,332.88,382.0,0.255,242,0.521,189186.13,92398.44,0
S2021_G043,2021,Club Level,7_days_out,950,629,0.6621,0.3377,332.88,379.84,0.338,321,0.521,188119.12,121874.69,0
S2021_G043,2021,Club Level,2_days_out,950,545,0.5737,0.4259,332.88,381.99,0.426,405,0.521,189180.9,154556.32,0
S2021_G043,2021,Club Level,day_of_game,950,572,0.6021,0.3977,332.88,401.3,0.398,378,0.521,198744.76,151633.47,0
S2021_G043,2021,Suite,30_days_out,350,286,0.8171,0.1822,543.9,607.26,0.182,64,0.786,167142.64,38716.15,0
S2021_G043,2021,Suite,14_days_out,350,216,0.6171,0.383,543.9,602.3,0.383,134,0.786,165777.52,80734.0,0
S2021_G043,2021,Suite,7_days_out,350,193,0.5514,0.4497,543.9,603.02,0.45,157,0.786,165974.48,94913.35,0
S2021_G043,2021,Suite,2_days_out,350,138,0.3943,0.6058,543.9,586.59,0.606,212,0.786,161453.83,124369.74,0
S2021_G043,2021,Suite,day_of_game,350,115,0.3286,0.6728,543.9,608.2,0.673,235,0.786,167399.98,143215.43,0
S2021_G043,2021,Courtside/Premium,30_days_out,180,142,0.7889,0.2111,777.05,890.79,0.211,38,0.738,118275.65,33856.38,0
S2021_G043,2021,Courtside/Premium,14_days_out,180,116,0.6444,0.3576,777.05,893.04,0.358,64,0.738,118573.99,57477.16,0
S2021_G043,2021,Courtside/Premium,7_days_out,180,93,0.5167,0.4826,777.05,847.16,0.483,87,0.738,112481.6,73585.05,0
S2021_G043,2021,Courtside/Premium,2_days_out,180,68,0.3778,0.6244,777.05,865.19,0.624,112,0.738,114876.29,97239.44,0
S2021_G043,2021,Courtside/Premium,day_of_game,180,57,0.3167,0.6811,777.05,870.31,0.681,123,0.738,115555.84,106695.6,0
S2021_G043,2021,Standing Room,30_days_out,1400,1129,0.8064,0.1935,46.91,53.13,0.193,271,0.811,60335.53,14391.27,0
S2021_G043,2021,Standing Room,14_days_out,1400,891,0.6364,0.3635,46.91,50.49,0.363,509,0.811,57336.81,25689.41,0
S2021_G043,2021,Standing Room,7_days_out,1400,661,0.4721,0.5277,46.91,49.61,0.528,739,0.811,56338.06,36649.4,0
S2021_G043,2021,Standing Room,2_days_out,1400,529,0.3779,0.6224,46.91,50.11,0.622,871,0.811,56912.06,43662.22,0
S2021_G043,2021,Standing Room,day_of_game,1400,432,0.3086,0.6911,46.91,52.83,0.691,968,0.811,59997.22,51113.66,0
S2021_G044,2021,Upper Baseline,30_days_out,4200,3062,0.729,0.271,41.48,40.08,0.271,1138,0.57,95929.02,45607.63,1
S2021_G044,2021,Upper Baseline,14_days_out,4200,3034,0.7224,0.2776,41.48,37.75,0.278,1166,0.57,90367.66,44011.02,1
S2021_G044,2021,Upper Baseline,7_days_out,4200,2239,0.5331,0.467,41.48,36.73,0.467,1961,0.57,87918.83,72039.56,1
S2021_G044,2021,Upper Baseline,2_days_out,4200,1995,0.475,0.5249,41.48,39.1,0.525,2205,0.57,93581.95,86195.19,1
S2021_G044,2021,Upper Baseline,day_of_game,4200,1634,0.389,0.611,41.48,36.87,0.611,2566,0.57,88262.39,94622.72,1
S2021_G044,2021,Upper Sideline,30_days_out,3600,2888,0.8022,0.1976,58.35,59.47,0.198,712,0.797,170560.51,42312.98,1
S2021_G044,2021,Upper Sideline,14_days_out,3600,2194,0.6094,0.3905,58.35,57.63,0.39,1406,0.797,165273.52,81008.21,1
S2021_G044,2021,Upper Sideline,7_days_out,3600,1672,0.4644,0.5356,58.35,57.35,0.536,1928,0.797,164487.37,110573.97,1
S2021_G044,2021,Upper Sideline,2_days_out,3600,1142,0.3172,0.6828,58.35,57.4,0.683,2458,0.797,164636.92,141095.39,1
S2021_G044,2021,Upper Sideline,day_of_game,3600,862,0.2394,0.7604,58.35,57.42,0.76,2738,0.797,164675.2,157186.81,1
S2021_G044,2021,Upper Center,30_days_out,2600,1921,0.7388,0.261,70.23,64.34,0.261,679,0.722,120743.69,43666.18,1
S2021_G044,2021,Upper Center,14_days_out,2600,1604,0.6169,0.3831,70.23,68.52,0.383,996,0.722,128584.73,68251.5,1
S2021_G044,2021,Upper Center,7_days_out,2600,1245,0.4788,0.521,70.23,69.97,0.521,1355,0.722,131301.41,94781.46,1
S2021_G044,2021,Upper Center,2_days_out,2600,1005,0.3865,0.6134,70.23,69.18,0.613,1595,0.722,129823.39,110344.02,1
S2021_G044,2021,Upper Center,day_of_game,2600,897,0.345,0.6549,70.23,67.11,0.655,1703,0.722,125941.25,114278.84,1
S2021_G044,2021,Lower Corner,30_days_out,2100,1654,0.7876,0.2125,109.08,103.55,0.212,446,0.836,181803.0,46205.71,1
S2021_G044,2021,Lower Corner,14_days_out,2100,1156,0.5505,0.4495,109.08,108.33,0.449,944,0.836,190195.96,102252.37,1
S2021_G044,2021,Lower Corner,7_days_out,2100,884,0.421,0.5792,109.08,107.16,0.579,1216,0.836,188148.4,130346.84,1
S2021_G044,2021,Lower Corner,2_days_out,2100,620,0.2952,0.7049,109.08,104.07,0.705,1480,0.836,182722.46,154045.05,1
S2021_G044,2021,Lower Corner,day_of_game,2100,366,0.1743,0.8258,109.08,105.82,0.826,1734,0.836,185799.02,183522.74,1
S2021_G044,2021,Lower Sideline,30_days_out,1900,1583,0.8332,0.1668,127.03,123.16,0.167,317,0.572,133931.62,39041.64,1
S2021_G044,2021,Lower Sideline,14_days_out,1900,1252,0.6589,0.3413,127.03,112.4,0.341,648,0.572,122229.06,72880.03,1
S2021_G044,2021,Lower Sideline,7_days_out,1900,1102,0.58,0.4201,127.03,108.7,0.42,798,0.572,118201.75,86763.86,1
S2021_G044,2021,Lower Sideline,2_days_out,1900,1050,0.5526,0.4475,127.03,114.62,0.447,850,0.572,124642.29,97455.03,1
S2021_G044,2021,Lower Sideline,day_of_game,1900,866,0.4558,0.5441,127.03,106.74,0.544,1034,0.572,116074.58,110357.44,1
S2021_G044,2021,Lower Center,30_days_out,1200,959,0.7992,0.2009,178.59,174.56,0.201,241,0.702,147151.8,42081.79,1
S2021_G044,2021,Lower Center,14_days_out,1200,770,0.6417,0.3587,178.59,166.37,0.359,430,0.702,140247.18,71613.53,1
S2021_G044,2021,Lower Center,7_days_out,1200,641,0.5342,0.4661,178.59,172.23,0.466,559,0.702,145186.12,96332.21,1
S2021_G044,2021,Lower Center,2_days_out,1200,532,0.4433,0.5566,178.59,172.22,0.557,668,0.702,145175.4,115018.45,1
S2021_G044,2021,Lower Center,day_of_game,1200,441,0.3675,0.6323,178.59,170.37,0.632,759,0.702,143618.33,129268.18,1
S2021_G044,2021,Club Level,30_days_out,950,734,0.7726,0.2274,255.31,245.62,0.227,216,0.676,157702.31,53050.15,1
S2021_G044,2021,Club Level,14_days_out,950,587,0.6179,0.3817,255.31,243.66,0.382,363,0.676,156443.66,88359.12,1
S2021_G044,2021,Club Level,7_days_out,950,545,0.5737,0.4265,255.31,234.17,0.427,405,0.676,150350.6,94889.17,1
S2021_G044,2021,Club Level,2_days_out,950,412,0.4337,0.5662,255.31,239.98,0.566,538,0.676,154081.01,129080.36,1
S2021_G044,2021,Club Level,day_of_game,950,266,0.28,0.7201,255.31,237.25,0.72,684,0.676,152325.5,162289.79,1
S2021_G044,2021,Suite,30_days_out,350,277,0.7914,0.2099,411.28,401.69,0.21,73,0.514,72294.1,29506.58,1
S2021_G044,2021,Suite,14_days_out,350,258,0.7371,0.2624,411.28,368.0,0.262,92,0.514,66230.68,33801.68,1
S2021_G044,2021,Suite,7_days_out,350,217,0.62,0.3797,411.28,357.68,0.38,133,0.514,64373.28,47534.31,1
S2021_G044,2021,Suite,2_days_out,350,199,0.5686,0.4313,411.28,343.42,0.431,151,0.514,61807.11,51844.7,1
S2021_G044,2021,Suite,day_of_game,350,180,0.5143,0.4848,411.28,348.87,0.485,170,0.514,62788.33,59197.06,1
S2021_G044,2021,Courtside/Premium,30_days_out,180,145,0.8056,0.1931,587.43,535.42,0.193,35,0.56,54003.01,18612.0,1
S2021_G044,2021,Courtside/Premium,14_days_out,180,134,0.7444,0.2562,587.43,503.21,0.256,46,0.56,50754.64,23205.4,1
S2021_G044,2021,Courtside/Premium,7_days_out,180,112,0.6222,0.3753,587.43,525.11,0.375,68,0.56,52963.5,35476.32,1
S2021_G044,2021,Courtside/Premium,2_days_out,180,94,0.5222,0.4793,587.43,537.79,0.479,86,0.56,54241.8,46397.24,1
S2021_G044,2021,Courtside/Premium,day_of_game,180,84,0.4667,0.5321,587.43,492.27,0.532,96,0.56,49650.62,47152.27,1
S2021_G044,2021,Standing Room,30_days_out,1400,1088,0.7771,0.2225,35.65,35.66,0.223,312,0.733,36612.29,11107.19,1
S2021_G044,2021,Standing Room,14_days_out,1400,856,0.6114,0.3883,35.65,35.5,0.388,544,0.733,36455.49,19302.17,1
S2021_G044,2021,Standing Room,7_days_out,1400,723,0.5164,0.4833,35.65,35.62,0.483,677,0.733,36574.57,24100.72,1
S2021_G044,2021,Standing Room,2_days_out,1400,522,0.3729,0.6271,35.65,38.41,0.627,878,0.733,39438.41,33719.35,1
S2021_G044,2021,Standing Room,day_of_game,1400,453,0.3236,0.6764,35.65,35.83,0.676,947,0.733,36787.3,33926.57,1
S2021_G045,2021,Upper Baseline,30_days_out,4200,3374,0.8033,0.1966,47.97,46.78,0.197,826,0.744,146235.81,38630.88,1
S2021_G045,2021,Upper Baseline,14_days_out,4200,2492,0.5933,0.4068,47.97,44.93,0.407,1708,0.744,140438.15,76759.61,1
S2021_G045,2021,Upper Baseline,7_days_out,4200,2162,0.5148,0.4852,47.97,44.99,0.485,2038,0.744,140627.11,91688.85,1
S2021_G045,2021,Upper Baseline,2_days_out,4200,1699,0.4045,0.5954,47.97,46.29,0.595,2501,0.744,144697.15,115750.79,1
S2021_G045,2021,Upper Baseline,day_of_game,4200,1100,0.2619,0.738,47.97,45.7,0.738,3100,0.744,142846.37,141648.21,1
S2021_G045,2021,Upper Sideline,30_days_out,3600,2819,0.7831,0.217,59.21,59.13,0.217,781,0.669,142427.59,46197.6,1
S2021_G045,2021,Upper Sideline,14_days_out,3600,2189,0.6081,0.3918,59.21,53.24,0.392,1411,0.669,128235.08,75088.66,1
S2021_G045,2021,Upper Sideline,7_days_out,3600,2091,0.5808,0.4192,59.21,53.32,0.419,1509,0.669,128446.29,80468.02,1
S2021_G045,2021,Upper Sideline,2_days_out,3600,1521,0.4225,0.5776,59.21,58.26,0.578,2079,0.669,140345.8,121155.05,1
S2021_G045,2021,Upper Sideline,day_of_game,3600,1527,0.4242,0.5757,59.21,58.45,0.576,2073,0.669,140794.79,121146.52,1
S2021_G045,2021,Upper Center,30_days_out,2600,2097,0.8065,0.1933,65.7,64.02,0.193,503,0.758,126117.66,32169.87,1
S2021_G045,2021,Upper Center,14_days_out,2600,1608,0.6185,0.3816,65.7,61.12,0.382,992,0.758,120414.75,60638.85,1
S2021_G045,2021,Upper Center,7_days_out,2600,1301,0.5004,0.4997,65.7,64.8,0.5,1299,0.758,127660.6,84193.35,1
S2021_G045,2021,Upper Center,2_days_out,2600,954,0.3669,0.6329,65.7,65.97,0.633,1646,0.758,129968.53,108565.2,1
S2021_G045,2021,Upper Center,day_of_game,2600,809,0.3112,0.6889,65.7,63.29,0.689,1791,0.758,124694.73,113370.12,1
S2021_G045,2021,Lower Corner,30_days_out,2100,1615,0.769,0.2308,110.17,104.34,0.231,485,0.663,145198.37,50568.78,1
S2021_G045,2021,Lower Corner,14_days_out,2100,1476,0.7029,0.2973,110.17,96.28,0.297,624,0.663,133992.24,60114.1,1
S2021_G045,2021,Lower Corner,7_days_out,2100,1278,0.6086,0.3913,110.17,93.47,0.391,822,0.663,130074.54,76795.59,1
S2021_G045,2021,Lower Corner,2_days_out,2100,902,0.4295,0.5704,110.17,95.62,0.57,1198,0.663,133065.56,114542.98,1
S2021_G045,2021,Lower Corner,day_of_game,2100,833,0.3967,0.6033,110.17,96.28,0.603,1267,0.663,133991.44,121988.33,1
S2021_G045,2021,Lower Sideline,30_days_out,1900,1521,0.8005,0.1996,125.14,114.53,0.2,379,0.629,136808.11,43438.07,1
S2021_G045,2021,Lower Sideline,14_days_out,1900,1343,0.7068,0.2929,125.14,115.06,0.293,557,0.629,137446.04,64043.13,1
S2021_G045,2021,Lower Sideline,7_days_out,1900,1168,0.6147,0.3851,125.14,110.44,0.385,732,0.629,131926.58,80815.32,1
S2021_G045,2021,Lower Sideline,2_days_out,1900,913,0.4805,0.5193,125.14,115.45,0.519,987,0.629,137917.06,113917.86,1
S2021_G045,2021,Lower Sideline,day_of_game,1900,836,0.44,0.5599,125.14,110.05,0.56,1064,0.629,131457.75,117068.18,1
S2021_G045,2021,Lower Center,30_days_out,1200,924,0.77,0.2296,188.15,177.81,0.23,276,0.864,184263.33,48999.82,1
S2021_G045,2021,Lower Center,14_days_out,1200,688,0.5733,0.4263,188.15,181.59,0.426,512,0.864,188176.48,92901.91,1
S2021_G045,2021,Lower Center,7_days_out,1200,531,0.4425,0.5572,188.15,175.99,0.557,669,0.864,182374.5,117677.28,1
S2021_G045,2021,Lower Center,2_days_out,1200,293,0.2442,0.7556,188.15,177.88,0.756,907,0.864,184330.73,161289.6,1
S2021_G045,2021,Lower Center,day_of_game,1200,306,0.255,0.7449,188.15,185.79,0.745,894,0.864,192530.76,166080.27,1
S2021_G045,2021,Club Level,30_days_out,950,719,0.7568,0.2432,253.57,247.98,0.243,231,0.754,177657.88,57282.02,1
S2021_G045,2021,Club Level,14_days_out,950,536,0.5642,0.4354,253.57,248.43,0.435,414,0.754,177984.43,102750.0,1
S2021_G045,2021,Club Level,7_days_out,950,508,0.5347,0.4652,253.57,256.59,0.465,442,0.754,183829.11,113403.57,1
S2021_G045,2021,Club Level,2_days_out,950,368,0.3874,0.6121,253.57,246.24,0.612,582,0.754,176411.36,143189.38,1
S2021_G045,2021,Club Level,day_of_game,950,263,0.2768,0.723,253.57,238.29,0.723,687,0.754,170718.61,163669.97,1
S2021_G045,2021,Suite,30_days_out,350,288,0.8229,0.178,403.62,389.94,0.178,62,0.622,84935.49,24287.46,1
S2021_G045,2021,Suite,14_days_out,350,240,0.6857,0.313,403.62,330.97,0.313,110,0.622,72091.72,36258.61,1
S2021_G045,2021,Suite,7_days_out,350,179,0.5114,0.4894,403.62,339.41,0.489,171,0.622,73929.96,58142.63,1
