season,game_id,game_date,day_of_week,weekend_flag,holiday_flag,rivalry_flag,division_matchup_flag,opponent,opponent_strength,home_team_win_rate,away_team_win_rate,home_team_recent_form,away_team_recent_form,playoff_implication_score,premium_game_flag,seat_section,section_capacity,inventory_remaining,inventory_remaining_pct,current_sell_through_rate,seat_quality_score,base_ticket_price,current_ticket_price,price_change_from_base_pct,days_before_game,pricing_window,days_until_game_bucket,month,season_stage,website_traffic_index,search_interest_index,social_sentiment_score,social_volume_index,email_campaign_active,promotion_flag,marketing_spend_index,star_player_available,injury_news_severity,weather_severity,temperature_score,demand_signal_score,secondary_market_avg_price,secondary_market_listing_count,resale_price_gap_pct,resale_velocity_index,scalper_pressure_score,rolling_3_game_attendance_rate,rolling_5_game_sell_through_rate,previous_similar_game_sell_through,same_opponent_last_season_attendance,section_historical_fill_rate,historical_price_elasticity_section,historical_attendance_rate,affordability_segment,affordability_index,local_income_proxy,final_sell_through_rate,final_attendance_rate,realized_revenue,revenue_per_available_seat,unsold_inventory_pct,actual_secondary_market_gap,realized_demand_score,demand_index,demand_tier,scalper_risk_tier,scalper_risk_label,optimal_price_oracle,recommended_price_target,tickets_sold_pct,sold_tickets,attendance_rate,revenue,predicted_demand_tier,predicted_demand_probability,predicted_sell_through,predicted_scalper_risk_tier,predicted_scalper_risk_probability,recommended_price,price_change_pct,expected_sell_through,expected_revenue,revenue_uplift_vs_current,secondary_market_leakage_reduction,human_approval_required,affordability_risk_flag,capped_by_guardrail,pricing_action
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Lower Sideline,1900,1286,0.6768,0.3229,0.72,170.98,177.67,0.0392,14,14_days_out,8_to_20_days,12,mid,253.32,115.31,0.845,126.91,0,0,58.28,1,0.067,0.224,0.83,0.6,191.79,69.17,0.0795,37.33,0.1955,0.757,0.797,0.871,0.866,0.811,-0.851,0.757,Mainstream,71.77,67.41,0.723,0.69,243987.57,128.41,0.277,14.12,0.674,0.674,Medium,Low,Low,180.89,180.89,0.323,614,0.69,109008.27,Medium,0.9347441419886124,0.7455184055722999,Low,0.724952297486071,192.35,0.0826,0.6931,252734.6,1067.72,2800.11,False,False,False,Increase
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Lower Sideline,1900,1073,0.5647,0.4352,0.72,170.98,183.41,0.0727,7,7_days_out,3_to_7_days,12,mid,260.0,117.7,0.845,138.72,0,0,58.28,1,0.067,0.224,0.83,0.6671,229.43,103.63,0.2509,66.92,0.4135,0.757,0.797,0.871,0.866,0.811,-0.851,0.757,Mainstream,74.87,76.04,0.723,0.69,251867.23,132.56,0.277,46.02,0.674,0.674,Medium,Medium,Medium,184.17,184.17,0.435,827,0.69,151655.33,Medium,0.9398104528366513,0.7763723575026319,Medium,0.8854780015819955,200.9,0.0954,0.7134,271503.99,954.53,6023.77,False,False,False,Increase
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Lower Sideline,1900,760,0.4,0.6,0.72,170.98,178.33,0.043,2,2_days_out,1_to_2_days,12,mid,260.0,137.54,0.885,167.46,0,0,58.28,1,0.067,0.224,0.83,0.7229,217.87,93.41,0.2217,54.43,0.4018,0.757,0.797,0.871,0.866,0.811,-0.851,0.757,Mainstream,72.26,75.14,0.723,0.69,244894.79,128.89,0.277,39.54,0.674,0.674,Medium,Medium,Medium,183.78,183.78,0.6,1140,0.69,203298.41,Medium,0.834210548990424,0.7840647837789402,Medium,0.8853537518380145,192.35,0.0786,0.7316,266808.51,1146.19,5054.19,False,False,False,Increase
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Lower Sideline,1900,606,0.3189,0.6812,0.72,170.98,175.98,0.0293,0,day_of_game,day_of_game,12,mid,260.0,124.45,0.979,142.08,0,0,58.28,1,0.067,0.224,0.83,0.7099,209.99,99.61,0.1932,74.43,0.4086,0.757,0.797,0.871,0.866,0.811,-0.851,0.757,Mainstream,72.51,71.95,0.723,0.69,241664.43,127.19,0.277,34.01,0.674,0.674,Medium,Medium,Medium,183.29,183.29,0.681,1294,0.69,227771.66,Medium,0.8706746619082977,0.7558506676516586,Medium,0.9201986275341503,192.35,0.093,0.696,253801.04,1073.3,4738.76,False,False,False,Increase
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Lower Center,1200,938,0.7817,0.2185,0.79,225.07,219.65,-0.0241,30,30_days_out,21_plus_days,12,mid,188.08,115.03,0.915,89.93,0,0,58.28,1,0.067,0.224,0.83,0.5224,254.59,25.37,0.1591,61.29,0.3533,0.727,0.848,0.815,0.726,0.764,-0.691,0.727,Mainstream,77.32,77.5,0.743,0.722,195720.72,163.1,0.257,34.94,0.776,0.776,Medium,Low,Low,240.62,240.62,0.218,262,0.722,57581.74,Low,0.6905961130714033,0.7392796120520512,Low,0.5039489454765456,253.2,0.1528,0.6112,185250.27,-9609.05,4248.0,False,False,False,Increase
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Lower Center,1200,809,0.6742,0.3256,0.79,225.07,220.85,-0.0187,14,14_days_out,8_to_20_days,12,mid,240.72,107.1,0.952,127.74,0,0,58.28,1,0.067,0.224,0.83,0.615,267.79,19.59,0.2125,71.73,0.397,0.727,0.848,0.815,0.726,0.764,-0.691,0.727,Mainstream,76.02,73.52,0.743,0.722,196794.99,164.0,0.257,46.93,0.776,0.776,Medium,Medium,Medium,242.06,242.06,0.326,391,0.722,86290.13,Medium,0.9475642338093305,0.7681701198342432,Medium,0.8680979310493275,264.46,0.1975,0.6634,209855.22,6274.78,5818.96,False,False,False,Increase
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Lower Center,1200,609,0.5075,0.4924,0.79,225.07,225.61,0.0024,7,7_days_out,3_to_7_days,12,mid,250.29,127.05,1.0,145.6,0,0,58.28,1,0.067,0.224,0.83,0.6981,293.97,85.91,0.303,55.44,0.465,0.727,0.848,0.815,0.726,0.764,-0.691,0.727,Mainstream,78.06,80.43,0.743,0.722,201031.88,167.53,0.257,68.37,0.776,0.776,Medium,Medium,Medium,244.48,244.48,0.492,591,0.722,133295.64,Medium,0.9078190420557876,0.7825532373979985,Medium,0.8905383416547924,270.08,0.1971,0.676,218322.14,6459.93,7243.46,False,False,False,Increase
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Lower Center,1200,520,0.4333,0.5667,0.79,225.07,225.48,0.0018,2,2_days_out,1_to_2_days,12,mid,260.0,125.58,1.0,133.79,0,0,58.28,1,0.067,0.224,0.83,0.6939,274.65,93.84,0.2181,66.46,0.4227,0.727,0.848,0.815,0.726,0.764,-0.691,0.727,Mainstream,80.05,77.97,0.743,0.722,200915.75,167.43,0.257,49.17,0.776,0.776,Medium,Medium,Medium,242.19,242.19,0.567,680,0.722,153320.23,Medium,0.9270862955873683,0.7498810194314949,Medium,0.9190907768117262,247.58,0.098,0.6991,207319.38,4419.57,4150.35,False,False,False,Increase
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Lower Center,1200,414,0.345,0.6553,0.79,225.07,223.47,-0.0071,0,day_of_game,day_of_game,12,mid,260.0,140.22,1.0,167.45,0,0,58.28,1,0.067,0.224,0.83,0.7432,276.16,33.24,0.2357,67.76,0.4132,0.727,0.848,0.815,0.726,0.764,-0.691,0.727,Mainstream,75.65,75.69,0.743,0.722,199130.77,165.94,0.257,52.68,0.776,0.776,Medium,Medium,Medium,242.69,242.69,0.655,786,0.722,175717.95,Medium,0.6541120771086484,0.7093890109876507,Medium,0.8686056998771419,247.58,0.1079,0.6565,194665.9,4433.31,4252.83,False,False,False,Increase
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Club Level,950,777,0.8179,0.1818,0.83,299.93,297.59,-0.0078,30,30_days_out,21_plus_days,12,mid,186.52,99.88,0.779,109.11,0,0,58.28,1,0.067,0.224,0.83,0.4944,327.96,14.27,0.102,54.48,0.2257,0.882,0.777,0.876,0.905,0.831,-0.488,0.882,Affluent,92.54,95.76,0.811,0.819,229384.28,241.46,0.189,30.36,0.837,0.837,Medium,Low,Low,318.6,318.6,0.182,173,0.819,51395.89,Low,0.5478053822854593,0.7561922738069708,Low,0.7689634250673099,352.42,0.1842,0.6382,212970.6,-812.89,3054.42,True,False,False,Review
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Club Level,950,583,0.6137,0.3863,0.83,299.93,293.58,-0.0212,14,14_days_out,8_to_20_days,12,mid,230.71,100.1,1.0,124.51,0,0,58.28,1,0.067,0.224,0.83,0.6043,346.9,28.21,0.1816,41.14,0.2469,0.882,0.777,0.876,0.905,0.831,-0.488,0.882,Affluent,89.45,94.21,0.811,0.819,226293.58,238.2,0.189,53.31,0.837,0.837,Medium,Low,Low,321.46,321.46,0.386,367,0.819,107734.26,Medium,0.9491697400096828,0.7472826384504649,Medium,0.5218220113987233,344.92,0.1749,0.6835,223369.99,14952.11,5183.66,False,False,False,Increase
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Club Level,950,420,0.4421,0.5578,0.83,299.93,303.28,0.0112,7,7_days_out,3_to_7_days,12,mid,260.0,111.26,0.817,152.76,0,0,58.28,1,0.067,0.224,0.83,0.6675,348.55,34.9,0.1493,55.27,0.2637,0.882,0.777,0.876,0.905,0.831,-0.488,0.882,Affluent,93.44,101.38,0.811,0.819,233763.74,246.07,0.189,45.28,0.837,0.837,Medium,Low,Low,320.17,320.17,0.558,530,0.819,160699.9,Medium,0.9472624892901765,0.7752981173222389,Medium,0.7158806110913079,359.92,0.1867,0.7046,240134.21,16758.42,4668.0,False,False,False,Increase
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Club Level,950,404,0.4253,0.575,0.83,299.93,295.93,-0.0134,2,2_days_out,1_to_2_days,12,mid,260.0,128.69,0.991,145.42,0,0,58.28,1,0.067,0.224,0.83,0.6942,345.95,37.04,0.169,79.0,0.335,0.882,0.777,0.876,0.905,0.831,-0.488,0.882,Affluent,94.67,96.7,0.811,0.819,228098.28,240.1,0.189,50.03,0.837,0.837,Medium,Medium,Medium,321.01,321.01,0.575,546,0.819,161648.41,Medium,0.8895521042695677,0.7634029629950578,Medium,0.8806209105617004,352.42,0.1909,0.6773,226057.02,11438.87,5078.66,False,False,False,Increase
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Club Level,950,321,0.3379,0.6626,0.83,299.93,317.96,0.0601,0,day_of_game,day_of_game,12,mid,260.0,111.53,0.811,137.85,0,0,58.28,1,0.067,0.224,0.83,0.6906,389.25,27.93,0.2242,52.6,0.3915,0.882,0.777,0.876,0.905,0.831,-0.488,0.882,Affluent,88.94,95.62,0.811,0.819,245085.12,257.98,0.189,71.29,0.837,0.837,Medium,Medium,Medium,322.28,322.28,0.663,629,0.819,200148.94,Medium,0.9078335973794347,0.7312994640985498,Medium,0.8872014377349569,374.91,0.1791,0.6524,231357.71,10459.93,6134.15,False,False,False,Increase
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Suite,350,289,0.8257,0.1748,0.91,479.39,511.72,0.0674,30,30_days_out,21_plus_days,12,mid,192.23,102.33,0.92,97.35,0,0,58.28,1,0.067,0.224,0.83,0.5253,624.62,2.0,0.2206,66.99,0.3616,0.837,0.84,0.748,0.736,0.827,-0.274,0.837,Affluent,109.23,110.17,0.715,0.653,127988.42,365.68,0.285,112.9,0.818,0.818,Medium,Medium,Medium,514.76,514.76,0.175,61,0.653,31305.86,Medium,0.5175784974210349,0.7442542127539539,Medium,0.5942404837452829,671.15,0.3115,0.6807,158962.58,25665.16,4117.29,True,False,False,Review
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Suite,350,232,0.6629,0.3385,0.91,479.39,524.35,0.0938,14,14_days_out,8_to_20_days,12,mid,247.11,103.5,1.0,136.79,0,0,58.28,1,0.067,0.224,0.83,0.6185,611.7,19.7,0.1666,59.15,0.2946,0.837,0.84,0.748,0.736,0.827,-0.274,0.837,Affluent,117.14,115.05,0.715,0.653,131148.78,374.71,0.285,87.35,0.818,0.818,Medium,Low,Low,511.15,511.15,0.339,118,0.653,62124.03,Medium,0.9292313025848944,0.7371558565553523,Medium,0.7013544016613553,671.15,0.28,0.6806,158936.37,23651.69,3155.14,True,False,False,Review
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Suite,350,197,0.5629,0.4372,0.91,479.39,520.4,0.0855,7,7_days_out,3_to_7_days,12,mid,260.0,106.39,0.91,128.49,0,0,58.28,1,0.067,0.224,0.83,0.6457,625.12,21.3,0.2012,53.48,0.3739,0.837,0.84,0.748,0.736,0.827,-0.274,0.837,Affluent,118.84,117.63,0.715,0.653,130161.53,371.89,0.285,104.72,0.818,0.818,Medium,Medium,Medium,513.3,513.3,0.437,153,0.653,79627.85,Medium,0.9549785994924443,0.7282900446844265,Medium,0.8043428771555962,671.15,0.2897,0.6705,156558.13,23907.38,3737.06,True,False,False,Review
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Suite,350,138,0.3943,0.6064,0.91,479.39,520.27,0.0853,2,2_days_out,1_to_2_days,12,mid,260.0,121.61,0.893,160.25,0,0,58.28,1,0.067,0.224,0.83,0.6867,583.09,10.86,0.1207,47.56,0.2589,0.837,0.84,0.748,0.736,0.827,-0.274,0.837,Affluent,112.13,113.64,0.715,0.653,130127.92,371.79,0.285,62.82,0.818,0.818,Medium,Low,Low,508.67,508.67,0.606,212,0.653,110421.25,Medium,0.9078490419157011,0.7372091942719585,Medium,0.5060886585113329,671.15,0.29,0.6636,154948.15,20706.41,2269.26,True,False,False,Review
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Suite,350,121,0.3457,0.6536,0.91,479.39,521.61,0.0881,0,day_of_game,day_of_game,12,mid,260.0,128.08,1.0,167.76,0,0,58.28,1,0.067,0.224,0.83,0.7466,680.53,27.35,0.3047,59.37,0.4526,0.837,0.84,0.748,0.736,0.827,-0.274,0.837,Affluent,110.14,113.84,0.715,0.653,130462.37,372.75,0.285,158.92,0.818,0.818,Medium,Medium,Medium,519.2,519.2,0.654,229,0.653,119328.64,Medium,0.6583481866362071,0.7278506803282904,Medium,0.8007032506944873,671.15,0.2867,0.6557,153079.75,20200.78,5474.02,True,False,False,Review
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Courtside/Premium,180,149,0.8278,0.174,0.98,750.41,754.63,0.0056,30,30_days_out,21_plus_days,12,mid,183.87,103.77,0.93,100.11,0,0,58.28,1,0.067,0.224,0.83,0.5186,912.47,2.0,0.2092,66.39,0.2565,0.841,0.738,0.807,0.945,0.843,-0.25,0.841,Premium,123.23,134.35,0.815,0.807,110644.46,614.69,0.185,157.83,0.792,0.792,Medium,Low,Low,806.6,806.6,0.174,31,0.807,23640.31,Low,0.5288628198919496,0.7446664996226461,Low,0.5307596021437526,1013.05,0.3425,0.6309,114385.0,13234.42,2961.96,True,False,False,Review
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Courtside/Premium,180,111,0.6167,0.3846,0.98,750.41,745.14,-0.007,14,14_days_out,8_to_20_days,12,mid,230.3,110.96,0.836,130.77,0,0,58.28,1,0.067,0.224,0.83,0.5942,831.19,2.33,0.1155,69.78,0.2689,0.841,0.738,0.807,0.945,0.843,-0.25,0.841,Premium,130.06,123.0,0.815,0.807,109251.87,606.95,0.185,86.05,0.792,0.792,Medium,Medium,Medium,798.33,798.33,0.385,69,0.807,51580.13,Medium,0.943655043598089,0.7589517599806676,Medium,0.5845636628289607,994.29,0.3344,0.6955,123862.58,22068.02,1645.76,True,False,False,Review
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Courtside/Premium,180,92,0.5111,0.4891,0.98,750.41,724.05,-0.0351,7,7_days_out,3_to_7_days,12,mid,260.0,120.04,0.838,141.05,0,0,58.28,1,0.067,0.224,0.83,0.6567,826.48,2.0,0.1415,54.57,0.2319,0.841,0.738,0.807,0.945,0.843,-0.25,0.841,Premium,128.63,132.22,0.815,0.807,106159.49,589.77,0.185,102.44,0.792,0.792,Medium,Low,Low,800.67,800.67,0.489,88,0.807,63738.96,Medium,0.930231254771935,0.7447135462629081,Medium,0.5680433394551566,975.53,0.3473,0.68,118846.45,21788.68,1922.28,True,False,False,Review
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Courtside/Premium,180,62,0.3444,0.6569,0.98,750.41,778.28,0.0371,2,2_days_out,1_to_2_days,12,mid,260.0,130.86,0.92,151.88,0,0,58.28,1,0.067,0.224,0.83,0.6921,844.52,40.59,0.0851,55.6,0.1878,0.841,0.738,0.807,0.945,0.843,-0.25,0.841,Premium,128.7,135.89,0.815,0.807,114110.95,633.95,0.185,66.25,0.792,0.792,Medium,Low,Low,794.48,794.48,0.657,118,0.807,92019.36,Medium,0.8758576880876251,0.7589302337805088,Low,0.568314337310259,1050.57,0.3499,0.6775,127370.39,21051.55,1266.84,True,False,False,Review
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Courtside/Premium,180,45,0.25,0.7481,0.98,750.41,749.48,-0.0012,0,day_of_game,day_of_game,12,mid,260.0,135.78,0.897,164.79,0,0,58.28,1,0.067,0.224,0.83,0.7468,924.92,16.38,0.2341,61.63,0.3458,0.841,0.738,0.807,0.945,0.843,-0.25,0.841,Premium,125.12,135.15,0.815,0.807,109888.64,610.49,0.185,175.44,0.792,0.792,Medium,Medium,Medium,809.01,809.01,0.748,135,0.807,100928.29,Medium,0.6190257017398708,0.7950545150694099,Medium,0.8630505887616952,994.29,0.3266,0.7151,127374.14,20116.2,3515.01,True,False,False,Review
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Standing Room,1400,1098,0.7843,0.2158,0.3,45.25,47.99,0.0607,30,30_days_out,21_plus_days,12,mid,175.06,90.96,0.936,104.89,0,0,58.28,1,0.067,0.224,0.83,0.4983,55.33,33.33,0.1529,54.24,0.2668,0.99,0.99,0.99,0.99,0.978,-1.579,0.99,Value-sensitive,37.92,40.25,0.784,0.774,52650.83,37.61,0.216,7.34,0.886,0.886,Medium,Medium,Medium,45.97,45.97,0.216,302,0.774,14498.79,Medium,0.8301330492416527,0.8239182854921779,Medium,0.531016730621399,41.86,-0.1278,0.9902,58024.42,2668.64,0.0,False,True,False,Discount
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Standing Room,1400,952,0.68,0.3203,0.3,45.25,47.66,0.0534,14,14_days_out,8_to_20_days,12,mid,237.99,112.56,1.0,127.45,0,0,58.28,1,0.067,0.224,0.83,0.6144,56.76,46.64,0.1908,45.59,0.3449,0.99,0.99,0.99,0.99,0.978,-1.579,0.99,Value-sensitive,37.17,37.41,0.784,0.774,52287.25,37.35,0.216,9.09,0.886,0.886,Medium,Medium,Medium,46.19,46.19,0.32,448,0.774,21376.05,Medium,0.8657312327284776,0.8243172045427581,Medium,0.7563493520737479,41.86,-0.1218,0.9828,57591.9,2590.16,0.0,False,True,False,Discount
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Standing Room,1400,759,0.5421,0.4581,0.3,45.25,47.76,0.0556,7,7_days_out,3_to_7_days,12,mid,260.0,136.74,0.982,124.54,0,0,58.28,1,0.067,0.224,0.83,0.6443,49.74,56.97,0.0414,34.87,0.1912,0.99,0.99,0.99,0.99,0.978,-1.579,0.99,Value-sensitive,45.43,35.22,0.784,0.774,52396.08,37.43,0.216,1.98,0.886,0.886,Medium,Low,Low,45.37,45.37,0.458,641,0.774,30632.91,Medium,0.8592358767168767,0.8236964046605935,Low,0.6473682399181053,41.86,-0.1236,0.9845,57688.67,2613.04,0.0,False,True,False,Discount
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Standing Room,1400,475,0.3393,0.6608,0.3,45.25,49.9,0.1028,2,2_days_out,1_to_2_days,12,mid,260.0,123.87,0.769,150.7,0,0,58.28,1,0.067,0.224,0.83,0.695,58.42,43.0,0.1709,58.32,0.3394,0.99,0.99,0.99,0.99,0.978,-1.579,0.99,Value-sensitive,37.15,35.71,0.784,0.774,54737.54,39.1,0.216,8.52,0.886,0.886,Medium,Medium,Medium,45.99,45.99,0.661,925,0.774,46160.06,Medium,0.6392938089652729,0.8281002304034598,Medium,0.852670161473639,44.12,-0.1159,0.9796,60505.66,2654.58,0.0,False,True,False,Discount
2025,S2025_G027,2025-12-13,Saturday,1,0,0,0,Memphis Grizzlies,69.07,0.523,0.802,0.534,0.857,0.189,0,Standing Room,1400,427,0.305,0.695,0.3,45.25,46.66,0.0312,0,day_of_game,day_of_game,12,mid,260.0,139.49,0.989,155.7,0,0,58.28,1,0.067,0.224,0.83,0.7346,56.03,90.38,0.2009,65.48,0.3697,0.99,0.99,0.99,0.99,0.978,-1.579,0.99,Value-sensitive,38.5,36.74,0.784,0.774,51183.13,36.56,0.216,9.37,0.886,0.886,Medium,Medium,Medium,46.28,46.28,0.695,973,0.774,45397.89,Medium,0.5904612380247064,0.800877857968187,Medium,0.8716715838895339,39.59,-0.1514,0.9924,55009.33,2692.78,0.0,True,True,False,Review
2025,S2025_G028,2025-12-14,Sunday,1,0,0,0,Minnesota Timberwolves,74.74,0.51,0.752,0.417,0.74,0.142,0,Upper Baseline,4200,3105,0.7393,0.2607,0.38,55.3,55.76,0.0082,30,30_days_out,21_plus_days,12,mid,105.91,57.29,0.019,74.86,0,0,49.9,0,0.089,0.425,0.78,0.3087,55.94,63.83,0.0032,60.49,0.1212,0.935,0.985,0.97,0.99,0.91,-1.472,0.935,Value-sensitive,39.82,41.7,0.772,0.759,180857.91,43.06,0.228,0.18,0.789,0.789,Low,Low,Low,48.12,48.12,0.261,1095,0.759,61053.81,Low,0.7035974527594908,0.7962597243675117,Low,0.9463999308723591,45.62,-0.1818,0.9594,183826.03,-2651.63,0.0,False,True,False,Discount
2025,S2025_G028,2025-12-14,Sunday,1,0,0,0,Minnesota Timberwolves,74.74,0.51,0.752,0.417,0.74,0.142,0,Upper Baseline,4200,2673,0.6364,0.3635,0.38,55.3,55.02,-0.0051,14,14_days_out,8_to_20_days,12,mid,124.5,92.21,-0.124,92.4,0,0,49.9,0,0.089,0.425,0.78,0.3812,57.3,85.35,0.0413,29.64,0.1802,0.935,0.985,0.97,0.99,0.91,-1.472,0.935,Value-sensitive,38.91,45.51,0.772,0.759,178471.22,42.49,0.228,2.27,0.789,0.789,Low,Low,Low,48.39,48.39,0.364,1527,0.759,84004.03,Low,0.7183003190203325,0.7699909511775684,Low,0.9424642292786597,45.62,-0.1708,0.9136,175055.55,-2877.04,0.0,False,True,False,Discount
2025,S2025_G028,2025-12-14,Sunday,1,0,0,0,Minnesota Timberwolves,74.74,0.51,0.752,0.417,0.74,0.142,0,Upper Baseline,4200,2023,0.4817,0.5182,0.38,55.3,52.52,-0.0503,7,7_days_out,3_to_7_days,12,mid,163.33,91.2,0.086,91.37,0,0,49.9,0,0.089,0.425,0.78,0.4585,56.57,147.01,0.077,54.16,0.2285,0.935,0.985,0.97,0.99,0.91,-1.472,0.935,Value-sensitive,41.7,45.81,0.772,0.759,170368.86,40.56,0.228,4.04,0.789,0.789,Low,Low,Low,48.63,48.63,0.518,2177,0.759,114322.9,Low,0.5756898791902448,0.7921070768428344,Low,0.8367643139874515,48.39,-0.0787,0.8339,169461.56,-5264.58,0.0,True,True,False,Discount
2025,S2025_G028,2025-12-14,Sunday,1,0,0,0,Minnesota Timberwolves,74.74,0.51,0.752,0.417,0.74,0.142,0,Upper Baseline,4200,1460,0.3476,0.6524,0.38,55.3,52.4,-0.0525,2,2_days_out,1_to_2_days,12,mid,160.52,94.7,-0.092,97.34,0,0,49.9,0,0.089,0.425,0.78,0.4586,48.8,108.34,-0.0688,33.41,0.096,0.935,0.985,0.97,0.99,0.91,-1.472,0.935,Value-sensitive,42.84,40.49,0.772,0.759,169973.43,40.47,0.228,0.0,0.789,0.789,Medium,Low,Low,55.3,55.3,0.652,2740,0.759,143591.82,Low,0.572029749525697,0.7626114870515421,Low,0.9038954424629868,48.39,-0.0766,0.7986,162291.63,-5543.91,0.0,True,True,False,Discount
2025,S2025_G028,2025-12-14,Sunday,1,0,0,0,Minnesota Timberwolves,74.74,0.51,0.752,0.417,0.74,0.142,0,Upper Baseline,4200,1014,0.2414,0.7586,0.38,55.3,51.6,-0.067,0,day_of_game,day_of_game,12,mid,166.08,100.78,-0.124,99.53,0,0,49.9,0,0.089,0.425,0.78,0.4952,54.17,134.66,0.0497,22.61,0.171,0.935,0.985,0.97,0.99,0.91,-1.472,0.935,Value-sensitive,39.25,39.89,0.772,0.759,167371.3,39.85,0.228,2.57,0.789,0.789,Medium,Low,Low,55.64,55.64,0.759,3186,0.759,164398.8,Medium,0.8164598111351832,0.7752847368925495,Low,0.7562939428677812,42.86,-0.1694,0.9686,174356.57,6336.86,0.0,False,True,False,Discount
2025,S2025_G028,2025-12-14,Sunday,1,0,0,0,Minnesota Timberwolves,74.74,0.51,0.752,0.417,0.74,0.142,0,Upper Sideline,3600,2833,0.7869,0.2129,0.46,70.93,71.05,0.0017,30,30_days_out,21_plus_days,12,mid,109.42,54.46,-0.096,52.66,0,0,49.9,0,0.089,0.425,0.78,0.314,82.34,55.42,0.1589,64.36,0.2655,0.918,0.983,0.99,0.971,0.922,-1.244,0.918,Value-sensitive,48.61,44.96,0.868,0.823,221972.6,61.66,0.132,11.29,0.827,0.827,Low,Low,Low,63.06,63.06,0.213,767,0.823,54458.27,Low,0.8623052602703888,0.8158930971606831,Low,0.8662345148321614,62.06,-0.1265,0.8943,199805.05,-8884.08,0.0,False,True,False,Discount
